Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-08-01,12.33.22.01,Data Log,Log Period,11.2,10.9,12.8,40.2,1044.0,187738.2,56366.0,45734.5,284426.9,0.0,0.0,370368.8,16764.8,76161.7,211910.3,174.0,0.7331460674157304,Running
2022-08-01,12.43.26.00,Data Log,Log Period,6.2,8.4,7.2,39.8,607.0,187739.3,56366.0,45734.5,284427.3,0.0,0.0,370370.3,16764.8,76161.7,211911.6,101.16666666666666,0.4262640449438202,Monitoring
2022-08-01,12.53.30.00,Data Log,Log Period,9.2,9.1,10.6,40.2,1019.0,187740.3,56366.0,45734.6,284427.9,0.0,0.0,370371.8,16764.8,76161.7,211912.8,169.83333333333331,0.7155898876404494,Running
2022-08-01,13.03.34.00,Data Log,Log Period,3.1,7.9,3.9,41.3,1171.0,187741.3,56366.0,45734.6,284428.4,0.0,0.0,370373.3,16764.8,76161.7,211914.0,195.16666666666663,0.8223314606741573,Running
2022-08-01,13.13.36.00,Data Log,Log Period,2.9,8.5,5.4,41.8,406.0,187742.0,56366.0,45734.6,284429.1,0.0,0.0,370374.7,16764.8,76161.8,211914.9,67.66666666666666,0.2851123595505618,Inspecting
2022-08-01,13.23.40.00,Data Log,Log Period,12.3,10.8,12.4,39.8,1166.0,187742.9,56366.0,45734.7,284429.8,0.0,0.0,370376.2,16764.8,76161.8,211916.0,194.3333333333333,0.8188202247191011,Running
2022-08-01,13.33.44.00,Data Log,Log Period,2.3,9.1,4.1,41.5,393.0,187744.1,56366.0,45734.8,284430.3,0.0,0.0,370377.8,16764.8,76161.8,211917.4,65.5,0.2759831460674157,Inspecting
2022-08-01,13.43.48.00,Data Log,Log Period,9.8,9.8,12.4,40.7,1103.0,187745.2,56366.0,45734.8,284430.9,0.0,0.0,370379.4,16764.9,76161.9,211918.7,183.8333333333333,0.7745786516853932,Running
2022-08-01,13.53.52.00,Data Log,Log Period,7.4,9.5,10.3,42.0,1085.0,187746.1,56366.0,45734.8,284431.5,0.0,0.0,370380.9,16764.9,76161.9,211919.9,180.8333333333333,0.761938202247191,Running
2022-08-01,14.03.56.00,Data Log,Log Period,7.7,9.5,10.5,41.2,1024.0,187746.9,56366.0,45734.8,284432.1,0.0,0.0,370382.3,16764.9,76161.9,211921.0,170.66666666666666,0.7191011235955056,Running
