Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-10-09,06.09.30.12,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.8,25.0,190346.0,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.8,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.09.53.12,Status : Source A Stopped,SrcA Cooling Down,1.2,1.2,0.0,25.9,25.0,190346.1,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.9,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.10.29.12,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190346.1,56692.0,46331.1,286945.1,0.0,0.0,374572.1,17287.9,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.12.07.11,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.1,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17287.9,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.12.58.11,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.1,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17288.0,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.13.09.11,Status : Source A Stopped,SrcA Cooling Down,1.8,1.8,0.0,25.9,25.0,190346.1,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17288.0,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.15.38.11,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.2,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17288.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.15.53.11,Status : Source A Stopped,SrcA Cooling Down,1.8,1.8,0.0,25.9,25.0,190346.2,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17288.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.16.18.11,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.2,56692.0,46331.1,286945.1,0.0,0.0,374572.2,17288.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.16.45.11,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.9,25.0,190346.2,56692.0,46331.1,286945.1,0.0,0.0,374572.3,17288.1,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.30.39.10,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.7,25.0,190346.5,56692.0,46331.1,286945.1,0.0,0.0,374572.6,17288.7,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.32.54.05,Status : Source A Stopped,SrcA Cooling Down,1.1,1.1,0.0,25.8,25.0,190346.5,56692.0,46331.1,286945.1,0.0,0.0,374572.6,17288.7,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.38.07.05,Status : Source A Stopped,SrcA Cooling Down,1.6,1.6,0.0,25.7,24.0,190346.7,56692.0,46331.1,286945.1,0.0,0.0,374572.7,17288.9,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
2022-10-09,06.38.20.05,Status : Source A Stopped,SrcA Cooling Down,1.6,1.6,0.0,25.7,25.0,190346.7,56692.0,46331.1,286945.1,0.0,0.0,374572.7,17288.9,76583.7,215715.1,4.166666666666666,0.0217770034843205,Inspecting
2022-10-09,06.39.05.05,Status : Source A Stopped,SrcA Cooling Down,1.6,1.6,0.0,25.7,24.0,190346.7,56692.0,46331.1,286945.1,0.0,0.0,374572.7,17289.0,76583.7,215715.1,4.0,0.0209059233449477,Inspecting
