Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh
2022-07-01,17.45.28.01,Data Log,Log Period,0.0,0.0,1.2,35.7,108.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.6,210132.7
2022-07-01,17.55.32.00,Data Log,Log Period,0.0,0.0,1.4,35.8,114.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.6,210132.9
2022-07-01,18.05.34.02,Data Log,Log Period,0.0,0.0,1.4,35.7,117.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.6,210133.2
2022-07-01,18.15.38.00,Data Log,Log Period,0.0,0.2,1.6,35.7,125.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.6,210133.4
2022-07-01,18.25.42.00,Data Log,Log Period,-0.2,0.0,1.1,35.7,104.0,186567.6,56232.4,45397.0,283514.6,0.0,0.0,368742.5,16558.7,75961.7,210133.6
2022-07-01,18.35.46.00,Data Log,Log Period,-0.4,-0.2,0.9,35.0,89.0,186567.6,56232.4,45397.0,283514.7,0.0,0.0,368742.5,16558.7,75961.7,210133.8
2022-07-01,18.45.50.00,Data Log,Log Period,-0.7,-0.2,0.6,34.5,71.0,186567.6,56232.5,45397.0,283514.7,0.0,0.0,368742.5,16558.7,75961.7,210133.9
2022-07-01,18.55.54.00,Data Log,Log Period,-0.3,-0.1,0.5,34.4,60.0,186567.6,56232.6,45397.0,283514.7,0.0,0.0,368742.5,16558.7,75961.7,210134.0
2022-07-01,19.05.58.02,Data Log,Log Period,-0.3,-0.2,0.3,34.1,52.0,186567.6,56232.6,45397.0,283514.8,0.0,0.0,368742.5,16558.7,75961.7,210134.1
2022-07-01,19.16.02.05,Data Log,Log Period,-0.3,-0.2,0.2,33.9,45.0,186567.6,56232.7,45397.0,283514.8,0.0,0.0,368742.5,16558.7,75961.7,210134.1
2022-07-01,19.26.06.00,Data Log,Log Period,-0.3,-0.2,0.0,33.8,36.0,186567.6,56232.7,45397.0,283514.8,0.0,0.0,368742.5,16558.8,75961.7,210134.1
2022-07-01,19.36.10.01,Data Log,Log Period,-0.3,-0.2,0.0,33.6,26.0,186567.6,56232.8,45397.0,283514.8,0.0,0.0,368742.5,16558.9,75961.7,210134.1
2022-07-01,19.46.14.00,Data Log,Log Period,-0.3,-0.2,0.0,33.5,24.0,186567.6,56232.8,45397.0,283514.8,0.0,0.0,368742.5,16558.9,75961.7,210134.1
2022-07-01,19.48.42.12,Status : Parallel Mode,Operation Auto Inverter Only,-0.3,-0.2,0.0,33.5,24.0,186567.6,56232.8,45397.0,283514.8,0.0,0.0,368742.5,16559.0,75961.7,210134.1
